,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
86,0.33,0.305,4,-12.006,1,0.0371,0.169,0.00462,0.363,0.183,147.332,audio_features,2B9V1P43CIq6K7qw07pxhb,spotify:track:2B9V1P43CIq6K7qw07pxhb,https://api.spotify.com/v1/tracks/2B9V1P43CIq6K7qw07pxhb,https://api.spotify.com/v1/audio-analysis/2B9V1P43CIq6K7qw07pxhb,330933,4
87,0.412,0.341,10,-9.657,1,0.0262,0.752,0.0,0.103,0.182,133.382,audio_features,7f87Z0qiB5SADXphWqDjDU,spotify:track:7f87Z0qiB5SADXphWqDjDU,https://api.spotify.com/v1/tracks/7f87Z0qiB5SADXphWqDjDU,https://api.spotify.com/v1/audio-analysis/7f87Z0qiB5SADXphWqDjDU,294560,4
88,0.391,0.149,5,-14.527,1,0.0356,0.862,2.51e-05,0.0793,0.135,133.384,audio_features,7yEwAa9cPPNWB5E0i8MmWI,spotify:track:7yEwAa9cPPNWB5E0i8MmWI,https://api.spotify.com/v1/tracks/7yEwAa9cPPNWB5E0i8MmWI,https://api.spotify.com/v1/audio-analysis/7yEwAa9cPPNWB5E0i8MmWI,325053,4
89,0.502,0.431,11,-9.312,1,0.0255,0.0432,0.000385,0.324,0.164,77.913,audio_features,1bSed3wDEtjLGtAYqrkHQX,spotify:track:1bSed3wDEtjLGtAYqrkHQX,https://api.spotify.com/v1/tracks/1bSed3wDEtjLGtAYqrkHQX,https://api.spotify.com/v1/audio-analysis/1bSed3wDEtjLGtAYqrkHQX,328707,4
90,0.374,0.472,0,-7.929,1,0.0277,0.0872,0.0,0.466,0.196,143.993,audio_features,183yCPil5lBAyjT6GxHUO9,spotify:track:183yCPil5lBAyjT6GxHUO9,https://api.spotify.com/v1/tracks/183yCPil5lBAyjT6GxHUO9,https://api.spotify.com/v1/audio-analysis/183yCPil5lBAyjT6GxHUO9,276669,3
91,0.366,0.358,8,-8.636,1,0.0323,0.817,1.85e-06,0.0952,0.15,124.388,audio_features,0FJOMRm48XdYngXBMolNfb,spotify:track:0FJOMRm48XdYngXBMolNfb,https://api.spotify.com/v1/tracks/0FJOMRm48XdYngXBMolNfb,https://api.spotify.com/v1/audio-analysis/0FJOMRm48XdYngXBMolNfb,400413,4
92,0.576,0.433,9,-9.155,1,0.0336,0.708,0.0,0.0834,0.15,115.052,audio_features,73gNuIaXzQ07X8ih3R9ce3,spotify:track:73gNuIaXzQ07X8ih3R9ce3,https://api.spotify.com/v1/tracks/73gNuIaXzQ07X8ih3R9ce3,https://api.spotify.com/v1/audio-analysis/73gNuIaXzQ07X8ih3R9ce3,343280,4
93,0.353,0.366,9,-10.384,1,0.0291,0.138,0.0,0.246,0.406,143.89,audio_features,5RnIhaVyhW1TQ2927mfoMk,spotify:track:5RnIhaVyhW1TQ2927mfoMk,https://api.spotify.com/v1/tracks/5RnIhaVyhW1TQ2927mfoMk,https://api.spotify.com/v1/audio-analysis/5RnIhaVyhW1TQ2927mfoMk,323741,4
94,0.381,0.214,2,-14.634,0,0.0908,0.795,0.0,0.329,0.477,77.068,audio_features,6BtnzUMyMUPD5gtqVOqJDM,spotify:track:6BtnzUMyMUPD5gtqVOqJDM,https://api.spotify.com/v1/tracks/6BtnzUMyMUPD5gtqVOqJDM,https://api.spotify.com/v1/audio-analysis/6BtnzUMyMUPD5gtqVOqJDM,265867,4
95,0.425,0.296,5,-10.157,1,0.0293,0.242,0.0,0.0941,0.124,147.545,audio_features,455ZTp0cPAjiTms4xx6OMo,spotify:track:455ZTp0cPAjiTms4xx6OMo,https://api.spotify.com/v1/tracks/455ZTp0cPAjiTms4xx6OMo,https://api.spotify.com/v1/audio-analysis/455ZTp0cPAjiTms4xx6OMo,317162,4
96,0.584,0.74,5,-10.083,1,0.0268,0.0117,0.000164,0.749,0.443,103.976,audio_features,3MwZDx7iPDK4qP1ihnSy2E,spotify:track:3MwZDx7iPDK4qP1ihnSy2E,https://api.spotify.com/v1/tracks/3MwZDx7iPDK4qP1ihnSy2E,https://api.spotify.com/v1/audio-analysis/3MwZDx7iPDK4qP1ihnSy2E,190123,4
97,0.493,0.334,9,-11.179,1,0.0276,0.512,0.000138,0.0826,0.252,75.954,audio_features,7ILUIdetUYz8bZoPM24te3,spotify:track:7ILUIdetUYz8bZoPM24te3,https://api.spotify.com/v1/tracks/7ILUIdetUYz8bZoPM24te3,https://api.spotify.com/v1/audio-analysis/7ILUIdetUYz8bZoPM24te3,358307,4
98,0.515,0.407,2,-7.821,1,0.0292,0.26,0.0,0.112,0.179,131.806,audio_features,2NoIDMtjFEy1CNMZdEkh5Y,spotify:track:2NoIDMtjFEy1CNMZdEkh5Y,https://api.spotify.com/v1/tracks/2NoIDMtjFEy1CNMZdEkh5Y,https://api.spotify.com/v1/audio-analysis/2NoIDMtjFEy1CNMZdEkh5Y,298959,4
99,0.494,0.378,4,-9.289,1,0.0254,0.14,0.0,0.169,0.322,73.001,audio_features,0tAcMAwRLKFc26E2uDfiqZ,spotify:track:0tAcMAwRLKFc26E2uDfiqZ,https://api.spotify.com/v1/tracks/0tAcMAwRLKFc26E2uDfiqZ,https://api.spotify.com/v1/audio-analysis/0tAcMAwRLKFc26E2uDfiqZ,252872,4
