,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,0.69,0.48,9,-10.045,0,0.0411,0.469,7.86e-06,0.129,0.325,113.107,audio_features,2ehr9UaqyQOXJihoJ7lg3l,spotify:track:2ehr9UaqyQOXJihoJ7lg3l,https://api.spotify.com/v1/tracks/2ehr9UaqyQOXJihoJ7lg3l,https://api.spotify.com/v1/audio-analysis/2ehr9UaqyQOXJihoJ7lg3l,165000,5
11,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,4xhsWYTOGcal8zt0J161CU,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4
12,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,audio_features,06qMRF18gwbOYYbnP2du6i,spotify:track:06qMRF18gwbOYYbnP2du6i,https://api.spotify.com/v1/tracks/06qMRF18gwbOYYbnP2du6i,https://api.spotify.com/v1/audio-analysis/06qMRF18gwbOYYbnP2du6i,265960,4
13,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107,4
14,0.774,0.7,1,-7.334,1,0.266,0.163,3.24e-05,0.169,0.624,81.99,audio_features,3ilgxZl5g7MOQCUiky3VOG,spotify:track:3ilgxZl5g7MOQCUiky3VOG,https://api.spotify.com/v1/tracks/3ilgxZl5g7MOQCUiky3VOG,https://api.spotify.com/v1/audio-analysis/3ilgxZl5g7MOQCUiky3VOG,147587,4
15,0.767,0.539,4,-8.518,0,0.0629,0.364,0.0397,0.0772,0.368,128.055,audio_features,5YWu6dt50Nieq8qi572RF8,spotify:track:5YWu6dt50Nieq8qi572RF8,https://api.spotify.com/v1/tracks/5YWu6dt50Nieq8qi572RF8,https://api.spotify.com/v1/audio-analysis/5YWu6dt50Nieq8qi572RF8,131524,4
16,0.55,0.5,7,-5.779,0,0.045,0.285,0.0,0.116,0.351,115.016,audio_features,7oQepKHmXDaPC3rgeLRvQu,spotify:track:7oQepKHmXDaPC3rgeLRvQu,https://api.spotify.com/v1/tracks/7oQepKHmXDaPC3rgeLRvQu,https://api.spotify.com/v1/audio-analysis/7oQepKHmXDaPC3rgeLRvQu,167357,4
17,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,audio_features,56y1jOTK0XSvJzVv9vHQBK,spotify:track:56y1jOTK0XSvJzVv9vHQBK,https://api.spotify.com/v1/tracks/56y1jOTK0XSvJzVv9vHQBK,https://api.spotify.com/v1/audio-analysis/56y1jOTK0XSvJzVv9vHQBK,230480,4
18,0.693,0.535,5,-7.875,1,0.0579,0.348,0.0,0.222,0.442,98.092,audio_features,47mweMIEiVG1VTURjooVdU,spotify:track:47mweMIEiVG1VTURjooVdU,https://api.spotify.com/v1/tracks/47mweMIEiVG1VTURjooVdU,https://api.spotify.com/v1/audio-analysis/47mweMIEiVG1VTURjooVdU,123887,4
19,0.837,0.944,0,-6.516,1,0.352,0.108,8.46e-05,0.107,0.681,169.975,audio_features,7AOJcugo17Kr1WUheSI6Oq,spotify:track:7AOJcugo17Kr1WUheSI6Oq,https://api.spotify.com/v1/tracks/7AOJcugo17Kr1WUheSI6Oq,https://api.spotify.com/v1/audio-analysis/7AOJcugo17Kr1WUheSI6Oq,157059,4
20,0.625,0.732,1,-6.355,0,0.0767,0.044,1.36e-05,0.0694,0.305,147.013,audio_features,0kEO3qtCCZN8S42RdL1fp2,spotify:track:0kEO3qtCCZN8S42RdL1fp2,https://api.spotify.com/v1/tracks/0kEO3qtCCZN8S42RdL1fp2,https://api.spotify.com/v1/audio-analysis/0kEO3qtCCZN8S42RdL1fp2,172137,4
21,0.819,0.538,4,-6.811,0,0.292,0.141,0.00209,0.138,0.542,125.026,audio_features,5jGcOhXpPE07vrSe23198B,spotify:track:5jGcOhXpPE07vrSe23198B,https://api.spotify.com/v1/tracks/5jGcOhXpPE07vrSe23198B,https://api.spotify.com/v1/audio-analysis/5jGcOhXpPE07vrSe23198B,173480,4
22,0.49,0.379,0,-8.335,0,0.0318,0.747,3.05e-06,0.162,0.236,77.928,audio_features,52Y1KkbSO4LI9MTCvZhP9Y,spotify:track:52Y1KkbSO4LI9MTCvZhP9Y,https://api.spotify.com/v1/tracks/52Y1KkbSO4LI9MTCvZhP9Y,https://api.spotify.com/v1/audio-analysis/52Y1KkbSO4LI9MTCvZhP9Y,167947,4
23,0.626,0.435,10,-8.812,1,0.336,0.506,0.000865,0.386,0.521,82.839,audio_features,2EbO8k2jAHVRMVvUB77nNt,spotify:track:2EbO8k2jAHVRMVvUB77nNt,https://api.spotify.com/v1/tracks/2EbO8k2jAHVRMVvUB77nNt,https://api.spotify.com/v1/audio-analysis/2EbO8k2jAHVRMVvUB77nNt,168147,4
24,0.815,0.666,3,-7.087,0,0.109,0.0987,0.00353,0.102,0.533,119.964,audio_features,0qo8YDKpPXlUQqp0vesiln,spotify:track:0qo8YDKpPXlUQqp0vesiln,https://api.spotify.com/v1/tracks/0qo8YDKpPXlUQqp0vesiln,https://api.spotify.com/v1/audio-analysis/0qo8YDKpPXlUQqp0vesiln,146040,4
25,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,audio_features,2TE4xW3ImvpltVU0cPcKUn,spotify:track:2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/tracks/2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/audio-analysis/2TE4xW3ImvpltVU0cPcKUn,220160,4
26,0.38,0.545,5,-6.381,0,0.0451,0.114,0.000108,0.12,0.302,178.182,audio_features,1VxlVMCopT232hOcBVybyj,spotify:track:1VxlVMCopT232hOcBVybyj,https://api.spotify.com/v1/tracks/1VxlVMCopT232hOcBVybyj,https://api.spotify.com/v1/audio-analysis/1VxlVMCopT232hOcBVybyj,157160,4
27,0.706,0.975,10,-5.58,0,0.0651,0.0505,0.247,0.109,0.319,154.993,audio_features,7F7N0yugLFgKXoEACgtzD8,spotify:track:7F7N0yugLFgKXoEACgtzD8,https://api.spotify.com/v1/tracks/7F7N0yugLFgKXoEACgtzD8,https://api.spotify.com/v1/audio-analysis/7F7N0yugLFgKXoEACgtzD8,147895,4
28,0.739,0.668,1,-7.237,0,0.0471,0.0262,0.251,0.248,0.579,114.045,audio_features,0ya0fBUHF1TKookyKM5ZVQ,spotify:track:0ya0fBUHF1TKookyKM5ZVQ,https://api.spotify.com/v1/tracks/0ya0fBUHF1TKookyKM5ZVQ,https://api.spotify.com/v1/audio-analysis/0ya0fBUHF1TKookyKM5ZVQ,172105,4
29,0.8,0.761,5,-4.608,0,0.202,0.124,0.0,0.142,0.704,97.037,audio_features,0QHtFTFvw7wYIqJUlFaLRQ,spotify:track:0QHtFTFvw7wYIqJUlFaLRQ,https://api.spotify.com/v1/tracks/0QHtFTFvw7wYIqJUlFaLRQ,https://api.spotify.com/v1/audio-analysis/0QHtFTFvw7wYIqJUlFaLRQ,166198,4
30,0.748,0.551,1,-7.389,1,0.0458,0.736,0.000163,0.096,0.626,107.933,audio_features,4yNWhBYneGn8Gvr7Y3ciqf,spotify:track:4yNWhBYneGn8Gvr7Y3ciqf,https://api.spotify.com/v1/tracks/4yNWhBYneGn8Gvr7Y3ciqf,https://api.spotify.com/v1/audio-analysis/4yNWhBYneGn8Gvr7Y3ciqf,136280,4
31,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,audio_features,7uoFMmxln0GPXQ0AcCBXRq,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/tracks/7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/audio-analysis/7uoFMmxln0GPXQ0AcCBXRq,165907,3
