,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
13,0.561,0.09,4,-20.675,0,0.0592,0.955,0.915,0.111,0.164,105.0,audio_features,4qVzFXpf2ded5xlWhsh94V,spotify:track:4qVzFXpf2ded5xlWhsh94V,https://api.spotify.com/v1/tracks/4qVzFXpf2ded5xlWhsh94V,https://api.spotify.com/v1/audio-analysis/4qVzFXpf2ded5xlWhsh94V,147747,4
14,0.647,0.554,2,-12.225,1,0.0341,0.919,0.864,0.253,0.833,118.878,audio_features,5F3fRAEbkeWT3X5GzWpILd,spotify:track:5F3fRAEbkeWT3X5GzWpILd,https://api.spotify.com/v1/tracks/5F3fRAEbkeWT3X5GzWpILd,https://api.spotify.com/v1/audio-analysis/5F3fRAEbkeWT3X5GzWpILd,117240,4
15,0.286,0.00639,8,-31.232,1,0.0484,0.995,0.891,0.131,0.0737,63.229,audio_features,5APUI5tefA2SCPomqPRP00,spotify:track:5APUI5tefA2SCPomqPRP00,https://api.spotify.com/v1/tracks/5APUI5tefA2SCPomqPRP00,https://api.spotify.com/v1/audio-analysis/5APUI5tefA2SCPomqPRP00,314000,4
16,0.146,0.179,10,-17.656,1,0.0467,0.954,0.817,0.323,0.317,65.247,audio_features,05G3Jy7kSJmZx2reV2CTWf,spotify:track:05G3Jy7kSJmZx2reV2CTWf,https://api.spotify.com/v1/tracks/05G3Jy7kSJmZx2reV2CTWf,https://api.spotify.com/v1/audio-analysis/05G3Jy7kSJmZx2reV2CTWf,286400,4
17,0.343,0.0153,1,-25.361,1,0.0607,0.995,0.898,0.0834,0.0391,71.086,audio_features,4f4k32JyQaM5Eaet7Xslva,spotify:track:4f4k32JyQaM5Eaet7Xslva,https://api.spotify.com/v1/tracks/4f4k32JyQaM5Eaet7Xslva,https://api.spotify.com/v1/audio-analysis/4f4k32JyQaM5Eaet7Xslva,309853,3
18,0.285,0.0441,9,-22.657,1,0.0407,0.954,0.805,0.213,0.0833,67.829,audio_features,3zXXbRVG9ZzRILN0z0uQAy,spotify:track:3zXXbRVG9ZzRILN0z0uQAy,https://api.spotify.com/v1/tracks/3zXXbRVG9ZzRILN0z0uQAy,https://api.spotify.com/v1/audio-analysis/3zXXbRVG9ZzRILN0z0uQAy,208387,4
19,0.316,0.247,0,-14.721,0,0.0369,0.962,0.876,0.124,0.242,96.012,audio_features,62X6p4bzvJQIOVFiJ3R56A,spotify:track:62X6p4bzvJQIOVFiJ3R56A,https://api.spotify.com/v1/tracks/62X6p4bzvJQIOVFiJ3R56A,https://api.spotify.com/v1/audio-analysis/62X6p4bzvJQIOVFiJ3R56A,250467,4
20,0.162,0.0663,4,-17.448,1,0.0409,0.985,0.886,0.144,0.0347,132.135,audio_features,1ByKbO8zC5eiRjIDtsUrn4,spotify:track:1ByKbO8zC5eiRjIDtsUrn4,https://api.spotify.com/v1/tracks/1ByKbO8zC5eiRjIDtsUrn4,https://api.spotify.com/v1/audio-analysis/1ByKbO8zC5eiRjIDtsUrn4,249000,3
21,0.166,0.084,0,-19.308,0,0.0405,0.888,0.938,0.0975,0.0395,112.04,audio_features,1iJ1znAILag2BId2Valz0Z,spotify:track:1iJ1znAILag2BId2Valz0Z,https://api.spotify.com/v1/tracks/1iJ1znAILag2BId2Valz0Z,https://api.spotify.com/v1/audio-analysis/1iJ1znAILag2BId2Valz0Z,283547,4
22,0.181,0.163,4,-17.716,1,0.0359,0.928,0.905,0.112,0.0661,112.26,audio_features,5qkFHnm86as2384RAUUEQz,spotify:track:5qkFHnm86as2384RAUUEQz,https://api.spotify.com/v1/tracks/5qkFHnm86as2384RAUUEQz,https://api.spotify.com/v1/audio-analysis/5qkFHnm86as2384RAUUEQz,370093,4
23,0.319,0.0887,9,-26.071,0,0.0335,0.979,0.91,0.336,0.653,160.839,audio_features,5F8dy5rzE5HPvNZJsYLvkq,spotify:track:5F8dy5rzE5HPvNZJsYLvkq,https://api.spotify.com/v1/tracks/5F8dy5rzE5HPvNZJsYLvkq,https://api.spotify.com/v1/audio-analysis/5F8dy5rzE5HPvNZJsYLvkq,88320,4
24,0.268,0.132,1,-22.051,0,0.0407,0.993,0.928,0.105,0.268,139.258,audio_features,3xcgwZQGM57xqAcSpSC6PA,spotify:track:3xcgwZQGM57xqAcSpSC6PA,https://api.spotify.com/v1/tracks/3xcgwZQGM57xqAcSpSC6PA,https://api.spotify.com/v1/audio-analysis/3xcgwZQGM57xqAcSpSC6PA,207000,5
25,0.314,0.114,1,-22.542,0,0.0695,0.847,0.294,0.0978,0.133,83.764,audio_features,6gfBkANhB2EMpB1Jbnjrg8,spotify:track:6gfBkANhB2EMpB1Jbnjrg8,https://api.spotify.com/v1/tracks/6gfBkANhB2EMpB1Jbnjrg8,https://api.spotify.com/v1/audio-analysis/6gfBkANhB2EMpB1Jbnjrg8,210720,4
26,0.112,0.152,4,-16.649,0,0.0366,0.949,0.843,0.111,0.0695,170.088,audio_features,1XGXnklHMZSR05pLXlPO38,spotify:track:1XGXnklHMZSR05pLXlPO38,https://api.spotify.com/v1/tracks/1XGXnklHMZSR05pLXlPO38,https://api.spotify.com/v1/audio-analysis/1XGXnklHMZSR05pLXlPO38,158920,4
27,0.411,0.0568,3,-27.092,1,0.0512,0.97,0.926,0.0924,0.0861,109.265,audio_features,6Xt0uRSPKSNqejFcV0ZSS9,spotify:track:6Xt0uRSPKSNqejFcV0ZSS9,https://api.spotify.com/v1/tracks/6Xt0uRSPKSNqejFcV0ZSS9,https://api.spotify.com/v1/audio-analysis/6Xt0uRSPKSNqejFcV0ZSS9,144560,3
28,0.214,0.194,7,-18.097,0,0.0366,0.952,0.84,0.143,0.453,135.689,audio_features,6xJjfYJhKinOUsynBEFQ1a,spotify:track:6xJjfYJhKinOUsynBEFQ1a,https://api.spotify.com/v1/tracks/6xJjfYJhKinOUsynBEFQ1a,https://api.spotify.com/v1/audio-analysis/6xJjfYJhKinOUsynBEFQ1a,193973,4
29,0.366,0.178,6,-13.517,1,0.0413,0.977,7.03e-06,0.108,0.269,137.957,audio_features,68OzjjmM3olqVswMliMgk2,spotify:track:68OzjjmM3olqVswMliMgk2,https://api.spotify.com/v1/tracks/68OzjjmM3olqVswMliMgk2,https://api.spotify.com/v1/audio-analysis/68OzjjmM3olqVswMliMgk2,133000,3
30,0.151,0.0532,7,-23.837,1,0.0369,0.943,0.882,0.141,0.0388,88.147,audio_features,68NN7NMVASGqxgsQOwbnEx,spotify:track:68NN7NMVASGqxgsQOwbnEx,https://api.spotify.com/v1/tracks/68NN7NMVASGqxgsQOwbnEx,https://api.spotify.com/v1/audio-analysis/68NN7NMVASGqxgsQOwbnEx,312013,4
31,0.38,0.28,2,-12.1,1,0.0375,0.568,0.89,0.153,0.678,144.241,audio_features,7L0Z3YXAsnZfjlDYMt8ltY,spotify:track:7L0Z3YXAsnZfjlDYMt8ltY,https://api.spotify.com/v1/tracks/7L0Z3YXAsnZfjlDYMt8ltY,https://api.spotify.com/v1/audio-analysis/7L0Z3YXAsnZfjlDYMt8ltY,100333,4
32,0.409,0.309,4,-13.488,0,0.0434,0.91,0.142,0.0723,0.338,134.879,audio_features,6aM2iSVvma1saCjLkD27fq,spotify:track:6aM2iSVvma1saCjLkD27fq,https://api.spotify.com/v1/tracks/6aM2iSVvma1saCjLkD27fq,https://api.spotify.com/v1/audio-analysis/6aM2iSVvma1saCjLkD27fq,173133,4
33,0.232,0.0467,0,-30.305,1,0.0386,0.993,0.896,0.086,0.262,78.501,audio_features,6a8BW6eMAIfMsbR3ONVA4Q,spotify:track:6a8BW6eMAIfMsbR3ONVA4Q,https://api.spotify.com/v1/tracks/6a8BW6eMAIfMsbR3ONVA4Q,https://api.spotify.com/v1/audio-analysis/6a8BW6eMAIfMsbR3ONVA4Q,112853,4
34,0.154,0.081,4,-23.855,1,0.0518,0.807,0.67,0.0871,0.179,70.142,audio_features,1qszbymSIHF4QrgggpuCFj,spotify:track:1qszbymSIHF4QrgggpuCFj,https://api.spotify.com/v1/tracks/1qszbymSIHF4QrgggpuCFj,https://api.spotify.com/v1/audio-analysis/1qszbymSIHF4QrgggpuCFj,166000,4
