,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
44,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,audio_features,1kPpge9JDLpcj15qgrPbYX,spotify:track:1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/tracks/1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/audio-analysis/1kPpge9JDLpcj15qgrPbYX,205933,4
45,0.603,0.92,8,-4.804,0,0.0631,0.000887,2.8e-06,0.105,0.791,128.065,audio_features,7CPe0Y5CSLq2iHARmPsyPK,spotify:track:7CPe0Y5CSLq2iHARmPsyPK,https://api.spotify.com/v1/tracks/7CPe0Y5CSLq2iHARmPsyPK,https://api.spotify.com/v1/audio-analysis/7CPe0Y5CSLq2iHARmPsyPK,202617,4
46,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4
47,0.706,0.842,0,-4.628,0,0.038,0.0476,0.0,0.134,0.818,104.958,audio_features,71R6zJsrF3ffc3TBFHfivX,spotify:track:71R6zJsrF3ffc3TBFHfivX,https://api.spotify.com/v1/tracks/71R6zJsrF3ffc3TBFHfivX,https://api.spotify.com/v1/audio-analysis/71R6zJsrF3ffc3TBFHfivX,224720,4
48,0.557,0.814,10,-4.469,0,0.0872,0.0114,7.97e-05,0.345,0.616,127.969,audio_features,12HgZnRqGPwIZJD0gPsUor,spotify:track:12HgZnRqGPwIZJD0gPsUor,https://api.spotify.com/v1/tracks/12HgZnRqGPwIZJD0gPsUor,https://api.spotify.com/v1/audio-analysis/12HgZnRqGPwIZJD0gPsUor,234053,4
49,0.675,0.602,11,-4.733,0,0.116,0.00377,0.0,0.0458,0.933,127.938,audio_features,6qUSs4FDzZUdAhY6JDIJfa,spotify:track:6qUSs4FDzZUdAhY6JDIJfa,https://api.spotify.com/v1/tracks/6qUSs4FDzZUdAhY6JDIJfa,https://api.spotify.com/v1/audio-analysis/6qUSs4FDzZUdAhY6JDIJfa,201040,4
50,0.686,0.588,7,-8.343,0,0.0554,0.178,0.0,0.0954,0.617,94.519,audio_features,7GaFYUqP2WdR4KTPk7cXoP,spotify:track:7GaFYUqP2WdR4KTPk7cXoP,https://api.spotify.com/v1/tracks/7GaFYUqP2WdR4KTPk7cXoP,https://api.spotify.com/v1/audio-analysis/7GaFYUqP2WdR4KTPk7cXoP,249120,4
51,0.792,0.808,5,-4.156,1,0.0963,0.335,0.0,0.269,0.709,92.064,audio_features,0wDbYIl4fN2mccHczCJqEf,spotify:track:0wDbYIl4fN2mccHczCJqEf,https://api.spotify.com/v1/tracks/0wDbYIl4fN2mccHczCJqEf,https://api.spotify.com/v1/audio-analysis/0wDbYIl4fN2mccHczCJqEf,230600,4
52,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,audio_features,6cpk00i5TxCqSeqNi2HuIe,spotify:track:6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/tracks/6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/audio-analysis/6cpk00i5TxCqSeqNi2HuIe,219547,4
53,0.747,0.716,1,-5.152,0,0.0308,0.0828,7.59e-06,0.0773,0.849,128.001,audio_features,2fANKpHqnRTIOvaBVELpav,spotify:track:2fANKpHqnRTIOvaBVELpav,https://api.spotify.com/v1/tracks/2fANKpHqnRTIOvaBVELpav,https://api.spotify.com/v1/audio-analysis/2fANKpHqnRTIOvaBVELpav,182657,4
