,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
77,0.757,0.388,11,-13.901,1,0.282,0.306,2.62e-06,0.19,0.789,90.06,audio_features,688o7mJuRk2PabPvprhoeF,spotify:track:688o7mJuRk2PabPvprhoeF,https://api.spotify.com/v1/tracks/688o7mJuRk2PabPvprhoeF,https://api.spotify.com/v1/audio-analysis/688o7mJuRk2PabPvprhoeF,170667,4
78,0.798,0.516,6,-9.995,1,0.213,0.434,4.3e-05,0.124,0.639,100.018,audio_features,394IT4yrYjwT65ePqKLFbq,spotify:track:394IT4yrYjwT65ePqKLFbq,https://api.spotify.com/v1/tracks/394IT4yrYjwT65ePqKLFbq,https://api.spotify.com/v1/audio-analysis/394IT4yrYjwT65ePqKLFbq,175200,4
79,0.719,0.584,6,-5.589,0,0.251,0.372,0.0,0.139,0.519,93.979,audio_features,6vy5gmpM2yuLAhDRtGOtPw,spotify:track:6vy5gmpM2yuLAhDRtGOtPw,https://api.spotify.com/v1/tracks/6vy5gmpM2yuLAhDRtGOtPw,https://api.spotify.com/v1/audio-analysis/6vy5gmpM2yuLAhDRtGOtPw,173617,4
80,0.525,0.567,0,-7.263,0,0.176,0.0877,0.0,0.0774,0.685,96.926,audio_features,0xr7t6jQWzFsZ9XwfcxAu7,spotify:track:0xr7t6jQWzFsZ9XwfcxAu7,https://api.spotify.com/v1/tracks/0xr7t6jQWzFsZ9XwfcxAu7,https://api.spotify.com/v1/audio-analysis/0xr7t6jQWzFsZ9XwfcxAu7,172500,4
81,0.59,0.874,9,-6.724,1,0.068,0.0154,1.68e-06,0.947,0.465,126.999,audio_features,7Ee6XgP8EHKDhTMYLIndu9,spotify:track:7Ee6XgP8EHKDhTMYLIndu9,https://api.spotify.com/v1/tracks/7Ee6XgP8EHKDhTMYLIndu9,https://api.spotify.com/v1/audio-analysis/7Ee6XgP8EHKDhTMYLIndu9,304536,4
82,0.859,0.912,5,-2.526,0,0.141,0.361,0.0,0.0676,0.893,101.127,audio_features,5zxBCElTKxOF2FptuZBjDt,spotify:track:5zxBCElTKxOF2FptuZBjDt,https://api.spotify.com/v1/tracks/5zxBCElTKxOF2FptuZBjDt,https://api.spotify.com/v1/audio-analysis/5zxBCElTKxOF2FptuZBjDt,172871,4
83,0.689,0.835,1,-6.364,0,0.144,0.256,1.14e-05,0.22,0.769,111.966,audio_features,35MU2MEhQMw0NhXZztAP9m,spotify:track:35MU2MEhQMw0NhXZztAP9m,https://api.spotify.com/v1/tracks/35MU2MEhQMw0NhXZztAP9m,https://api.spotify.com/v1/audio-analysis/35MU2MEhQMw0NhXZztAP9m,233571,4
84,0.727,0.6,8,-4.799,1,0.24,0.636,5.1e-06,0.106,0.754,199.796,audio_features,7ErtOGQ9DwyQa3lwP77j4u,spotify:track:7ErtOGQ9DwyQa3lwP77j4u,https://api.spotify.com/v1/tracks/7ErtOGQ9DwyQa3lwP77j4u,https://api.spotify.com/v1/audio-analysis/7ErtOGQ9DwyQa3lwP77j4u,216000,4
85,0.695,0.817,1,-5.651,0,0.139,0.223,5.73e-05,0.113,0.671,90.324,audio_features,6ojSzSPLkWpXpEMcNGVjub,spotify:track:6ojSzSPLkWpXpEMcNGVjub,https://api.spotify.com/v1/tracks/6ojSzSPLkWpXpEMcNGVjub,https://api.spotify.com/v1/audio-analysis/6ojSzSPLkWpXpEMcNGVjub,202667,4
86,0.682,0.633,4,-6.213,1,0.239,0.307,0.0328,0.112,0.601,123.259,audio_features,65v99AWZyNz3aRmfrT2I7N,spotify:track:65v99AWZyNz3aRmfrT2I7N,https://api.spotify.com/v1/tracks/65v99AWZyNz3aRmfrT2I7N,https://api.spotify.com/v1/audio-analysis/65v99AWZyNz3aRmfrT2I7N,153946,5
87,0.477,0.722,5,-6.726,0,0.202,0.208,0.0,0.135,0.525,177.158,audio_features,0kP79Anpp0vz91aphg51jr,spotify:track:0kP79Anpp0vz91aphg51jr,https://api.spotify.com/v1/tracks/0kP79Anpp0vz91aphg51jr,https://api.spotify.com/v1/audio-analysis/0kP79Anpp0vz91aphg51jr,263120,1
88,0.719,0.756,5,-5.392,0,0.0761,0.0541,0.0,0.109,0.647,105.024,audio_features,25Kyv5SeEenT0EETpP2hYn,spotify:track:25Kyv5SeEenT0EETpP2hYn,https://api.spotify.com/v1/tracks/25Kyv5SeEenT0EETpP2hYn,https://api.spotify.com/v1/audio-analysis/25Kyv5SeEenT0EETpP2hYn,219500,4
89,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,audio_features,4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
90,0.472,0.829,11,-4.615,1,0.0634,0.0991,0.0,0.255,0.342,103.792,audio_features,2YOtce7fA4wusxvFQqGqCo,spotify:track:2YOtce7fA4wusxvFQqGqCo,https://api.spotify.com/v1/tracks/2YOtce7fA4wusxvFQqGqCo,https://api.spotify.com/v1/audio-analysis/2YOtce7fA4wusxvFQqGqCo,597481,4
91,0.803,0.654,7,-5.462,1,0.0722,0.091,0.000107,0.362,0.399,93.89,audio_features,5aDbyGU5A2TScEkKczGVUM,spotify:track:5aDbyGU5A2TScEkKczGVUM,https://api.spotify.com/v1/tracks/5aDbyGU5A2TScEkKczGVUM,https://api.spotify.com/v1/audio-analysis/5aDbyGU5A2TScEkKczGVUM,186383,4
92,0.354,0.79,4,-6.758,0,0.329,0.291,0.0,0.309,0.652,74.179,audio_features,2Mph2Rvl5kVg0MYtfV60wZ,spotify:track:2Mph2Rvl5kVg0MYtfV60wZ,https://api.spotify.com/v1/tracks/2Mph2Rvl5kVg0MYtfV60wZ,https://api.spotify.com/v1/audio-analysis/2Mph2Rvl5kVg0MYtfV60wZ,374026,4
93,0.804,0.688,0,-6.794,1,0.0531,0.171,0.00448,0.0958,0.852,117.032,audio_features,5ycsqezujKrwviU3VFhci1,spotify:track:5ycsqezujKrwviU3VFhci1,https://api.spotify.com/v1/tracks/5ycsqezujKrwviU3VFhci1,https://api.spotify.com/v1/audio-analysis/5ycsqezujKrwviU3VFhci1,139487,4
94,0.802,0.808,8,-3.694,1,0.0892,0.433,0.0,0.171,0.854,93.906,audio_features,379CPyOow3irVC46HEpiHp,spotify:track:379CPyOow3irVC46HEpiHp,https://api.spotify.com/v1/tracks/379CPyOow3irVC46HEpiHp,https://api.spotify.com/v1/audio-analysis/379CPyOow3irVC46HEpiHp,161489,4
95,0.848,0.748,1,-5.437,1,0.0374,0.0208,0.000993,0.0736,0.91,113.047,audio_features,4jyZRIiSAEkziHwhZsfmXc,spotify:track:4jyZRIiSAEkziHwhZsfmXc,https://api.spotify.com/v1/tracks/4jyZRIiSAEkziHwhZsfmXc,https://api.spotify.com/v1/audio-analysis/4jyZRIiSAEkziHwhZsfmXc,234025,4
96,0.657,0.26,10,-8.7,0,0.502,0.787,0.00118,0.0999,0.675,201.821,audio_features,4MNoQpjih78o8s5RYhhUrL,spotify:track:4MNoQpjih78o8s5RYhhUrL,https://api.spotify.com/v1/tracks/4MNoQpjih78o8s5RYhhUrL,https://api.spotify.com/v1/audio-analysis/4MNoQpjih78o8s5RYhhUrL,209605,4
97,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,72TFWvU3wUYdUuxejTTIzt,spotify:track:72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320,4
98,0.639,0.856,7,-5.893,1,0.0711,0.585,0.000851,0.0876,0.789,96.87,audio_features,3fCHkQKI9jJ2LpOIXFyGif,spotify:track:3fCHkQKI9jJ2LpOIXFyGif,https://api.spotify.com/v1/tracks/3fCHkQKI9jJ2LpOIXFyGif,https://api.spotify.com/v1/audio-analysis/3fCHkQKI9jJ2LpOIXFyGif,174433,4
99,0.633,0.374,7,-7.332,0,0.121,0.412,0.00073,0.11,0.508,121.017,audio_features,5jLBhr4USswMtmsItEAFqf,spotify:track:5jLBhr4USswMtmsItEAFqf,https://api.spotify.com/v1/tracks/5jLBhr4USswMtmsItEAFqf,https://api.spotify.com/v1/audio-analysis/5jLBhr4USswMtmsItEAFqf,146000,5
